REPRESENTANTE;NOME;CODIGO CLIENTE;NOME CLIENTE;CODIGO ANTIGO;TIPO;ENDEREÇO;NRO;BAIRRO;CEP;CIDADE;UF;FILIAL;NOME FANTASIA;CNPJ;INSC.ESTADUAL;DATA CADASTRO
37;BRUNO SADAO TADOKORO;18283761;MM COMERCIO IMPORTADORA E DISTRIBUIDORA EIRELI;;F;R. DR. NILO PEÇANHA;1065;ESTRELA DO NORTE;24450000;SAO GONCALO;RJ;1;UNIVERSO DO ATLETA;18.283.761/0001-63;79940437;30/03/2016 14:00
37;BRUNO SADAO TADOKORO;22605601;MMF COMERCIO DE SUPLEMENTOS LTDA;;F;AVENIDA CANADA;211;VALE DO SERENO;34000000;NOVA LIMA;MG;1;SUPLEMENTO SHOP;22.605.601/0001-60;25709120049;31/10/2015 18:12
37;BRUNO SADAO TADOKORO;13458242;MUNDO SAUDE LTDA - ME;999999;F;AVENIDA GENERAL OLIMPIO MOURAO FILHO,784;784;ITAPOA;31710690;BELO HORIZONTE;MG;1;MUNDO SAUDE SUPLEMENTOS;13.458.242/0001-75;17546180066;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;25062509;NATHALIE EMANUELE DE ARAUJO PEITA;;F;AV PRESIDENTE ARTHUR BERNARDES;266;CENTRO;37130093;ALFENAS;MG;1;SLD SUPLEMENTOS;25.062.509/0001-90;27830570019;27/04/2017 12:02
37;BRUNO SADAO TADOKORO;15624464;NATHAN MESQUITA DE MORAIS E CIA LTDA;999999;F;RUA MAJOR SEBASTIÃO PIRES;100;JD BELO HORIZONTE;37570000;OURO FINO;MG;1;AMERICANA DOCTOR MINAS;15.624.464/0001-46;19701630017;30/07/2015 15:41
37;BRUNO SADAO TADOKORO;17339240;NATURE CENTER LTDA ME;;F;R. DESCALVADO;312;RENASCENÇA;31130610;BELO HORIZONTE;MG;1;NATURE CENTER;17.339.240/0001-18;20749250070;31/05/2017 18:11
37;BRUNO SADAO TADOKORO;13334147;NEW FITNESS ACADEMIA LTDA ME;;F;RUA SILVIANO BRANDÃO;263;CENTRO;37750000;MACHADO;MG;1;NEW FITNESS;13.334.147/0001-60;17419460078;28/04/2017 17:34
37;BRUNO SADAO TADOKORO;25977458;NEWTON MUOIO DIAS ME;;F;R PADRE PICCININI;145;CENTRO;37120000;PARAGUAÇU;MG;1;ACAEMIA CORPO PERFEITO;25.977.458/0001-26;ISENTO;11/11/2016 17:12
37;BRUNO SADAO TADOKORO;9503380;OESTE FITNESS ACADEMIA E FISIOTERAPIA LTDA ME;;F;RUA SAO SEBASTIAO;240;CENTRO;35567000;SAO SEBASTIAO DO OESTE;MG;1;OESTE FITNESS;9.503.380/0001-51;26786630049;16/01/2017 11:51
37;BRUNO SADAO TADOKORO;3579060;OLIVEIRA COMERCIO ATACADISTA DE MEDICAMENTOS LTDA;999999;F;PRACA JONES DE OLIVEIRA PENA,522,;522;LIMOEIRO;35301001;CARATINGA;MG;1;TSN SUPLEMENTOS;3.579.060/0001-07;16.411.100.012;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;5760800;PARAGUASSU E FERREIRA LTDA;;F;RUA LENHEIROS;113;CENTRO;38840000;CARMO DO PARANAÍBA;MG;1;ESPECIAL FARMA;5.760.800/0001-24;1,43248E+12;05/05/2017 12:09
37;BRUNO SADAO TADOKORO;20091269;PAULA COUTO MENDES;;F;RUA SÃO PAULO;8;CRUZEIRO;38610000;UNAI;MG;1;FIT CENTER;20.091.269/0001-38;23444490020;12/06/2015 08:57
37;BRUNO SADAO TADOKORO;15373754;PAULO RICHARDO COELHO QUEIROZ 11262537665;;F;AV. JOAQUIM CLEMENTE;251;FLORAMAR;31840340;BELO HORIZONTE;MG;1;BIO FORMA;15.373.754/0001-64;19468840034;07/04/2016 13:50
37;BRUNO SADAO TADOKORO;27499424;PEDRO HEBERTSILVA CARDOSO ME;;F;AV. JK;1805;SÃO PAULO;35030210;GOVERNADOR VALADARES;MG;1;BRUTTUS SUPLEMENTOS;27.499.424/0001-07;29467230020;28/04/2017 11:29
37;BRUNO SADAO TADOKORO;17700050;POWER PUMP NF SUPLEMENTOS LTDA ME;;F;RUA GOVERNADOR CARLOS LACERDA;240;CENTRO;28623000;NOVA FRIBURGO;RJ;1;POWER PUMP SUPLEMENTOS;17.700.050/0001-84;79899755;23/12/2014 09:29
37;BRUNO SADAO TADOKORO;19742713;PRIME NUTRIÇÃO LTDA;;F;AV. LUIS PAULO FRANCO;500;BELVEDERE;30320570;BELO HORIZONTE;MG;1;FIT PRIME;19.742.713/0001-59;002312094.00-46;13/03/2015 15:39
37;BRUNO SADAO TADOKORO;23766809;PRISCILLA QUEIROZ SILVA DUARTE;;F;VALE FORMOSO;220;JD PEROLA;35051282;GOVERNADOR VALADARES;MG;1;DOMINANTE SUPLEMENTOS;23.766.809/0001-24;26689030067;11/04/2016 11:24
37;BRUNO SADAO TADOKORO;17522257;PRO SPORT NUTRIÇÃO ESPORTIVA LTDA ME;11386;F;R. RABELO HORTA;128;CENTRO;36770064;CATAGUASES;MG;1;PRO SPORT NUTRIÇÃO ESPORTIVA LTDA ME;17.522.257/0001-06;20935690000;10/06/2015 22:23
37;BRUNO SADAO TADOKORO;3391985;QUATRILHO PRODUTOS NATURAIS LTDA  ME;5083;F;R JARDIM BOTANICO,700,LOJA B;700;JARDIM BOTANICO;22461000;RIO DE JANEIRO;RJ;1;MUNDO VERDE JARDIM BOTANICO;3.391.985/0001-11;76049394;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;19710083;RALPH CRISTIANO DE CASTRO 01403862621;;F;R. SYLVIO MENICUCCI;875;CASTELO;30840480;BELO HORIZONTE;MG;1;RC NUTRI SUPLEMENTOS ALIMENTARES;19.710.083/0001-30;23086180064;30/05/2016 16:41
37;BRUNO SADAO TADOKORO;66256660;RAMAIS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;8996;F;AVENIDA FLORIANO PEIXOTO;914;APARECIDA;38400698;UBERLANDIA;MG;1;NUTRIÇAO INTELIGENTE;66.256.660/0001-46;7,02432E+12;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;6949701;RANGEL GUSTAVO FACCA ME;999999;F;R PRESIDENTE ARTUR BERNARDES,266,;266;CENTRO;37130000;ALFENAS;MG;1;MEGA MASS SULEMENTOS;6.949.701/0001-58;1,63049E+11;24/09/2014 19:02
37;BRUNO SADAO TADOKORO;6949701;RANGEL GUSTAVO FACCA ME;;F;RUA COMENDADOR JOSE GARCIA;410;SÃO JOÃO;37550000;POUSO ALEGRE;MG;2;MEGA MASS SUPLEMENTOS- POUSO ALEGRE;6.949.701/0002-39;1,63049E+11;24/09/2014 19:02
37;BRUNO SADAO TADOKORO;25046419;RAPHAEL COUTINHO QUELOTTI 10156503689;;F;AV PROFESSOR MARIO WERNECK;1750;ESTORIL;30455610;BELO HORIZONTE;MG;1;SUPERMERCADO DO SUPLEMENTO;25.046.419/0001-05;ISENTO;07/10/2016 14:40
37;BRUNO SADAO TADOKORO;28176638;RET SUPLEMENTOS LTDA EPP;;F;RUA JOSE HIGINO;115;TIJUCA;20520201;RIO DE JANEIRO;RJ;1;BRAZUCA SUPLEMENTOS;28.176.638/0001-05;87422275;30/08/2017 13:16
37;BRUNO SADAO TADOKORO;7058193;REZENDE E SOARES DROOGARIA LTDA;;F;AVENIDA DR WENCELSAU BRAZ;409;CENTRO;37955000;ITAMOGI;MG;1;DROGARIA MINAS;7.058.193/0001-80;3,29325E+12;08/10/2015 14:56
37;BRUNO SADAO TADOKORO;105285666;RICARDO HENRIQUE MARTINS SOARES;;F;R. MADRI;221;TIBERY;38405078;UBERLANDIA;MG;79;MG DISTROBUIDORA;. 10.528/5666-79;ISENTO;30/08/2016 17:00
37;BRUNO SADAO TADOKORO;24516988;RIKSON NAYN SUPLEMENTOS E ARTIGOS ESPORTIVOS LTDA;;F;PROF AIDA ROSA ANDRADE;35 D;CENTRO;37410000;TRES CORACOES;MG;1;RIKSON NAYN BODY FACTORY;24.516.988/0001-04;27366290050;30/04/2016 14:40
37;BRUNO SADAO TADOKORO;21800655;RM NUTRICAO ESPORTIVA LTDA;;F;JOSE DE SOUZA BAETA;SN;TAQUARA;22710266;RIO DE JANEIRO;RJ;1;REI DA ACADEMIA;21.800.655/0001-14;86866200;28/02/2015 22:56
37;BRUNO SADAO TADOKORO;27636701;ROBSON APARECIDO TEIXEIRA 07544325644;;F;RUA JOAQUIM MURTINHO;310;CENTRO;35588000;ARCOS;MG;1;ROBSON SUPLEMENTOS;27.636.701/0001-78;29580100098;19/09/2017 09:22
37;BRUNO SADAO TADOKORO;17329641;ROBSON DE ALMEIDA GOMES 08355989775;;F;R. VINTE E QUATRO DE MAIO;332;RIAVCHUELO;20950090;RIO DE JANEIRO;RJ;1;CANTINA CORPUS;17.329.641/0001-97;ISENTO;31/08/2015 15:57
37;BRUNO SADAO TADOKORO;1094266;RODRIGO MARTINS SANTANA;;F;R. MADRI;221;TIBERY;38405078;UBERLANDIA;MG;14;MG NUTRITION;.   .109/4266-14;ISENTO;31/03/2016 22:43
37;BRUNO SADAO TADOKORO;101113536;ROGER ANDRE SANTOS TEIXEIRA;;F;R. MANOEL ESTEVES;38;CENTRO;39800090;TEOFILO OTONI;MG;10;COIMBRA SUPLEMENTOS;. 10.111/3536-10;ISENTO;28/04/2017 17:37
37;BRUNO SADAO TADOKORO;24692688;ROGERIO KAZUHIRO KUNIWAKE;;F;RUA JOAQUIM OTAVIO DE BRITO;333;CONSTANTION;38740000;PATROCINIO;MG;1;NUTRIMUNDO;24.692.688/0001-86;27515040009;11/05/2016 11:58
37;BRUNO SADAO TADOKORO;17833817;ROMELSON SANTIAGO ME;;F;RUA DEPUTADO CARLOS LUIZ;234;CENTRO;37410000;TRES CORACOES;MG;1;VIVAZ SUPLEMENTOS;17.833.817/0001-43;21228790086;11/03/2015 09:56
37;BRUNO SADAO TADOKORO;17833817;ROMELSON SANTIAGO ME;;F; PRESIDENTE GETULIO VARGAS;54;CENTRO;37410000;TRES CORACOES;MG;2;VIVAZ SUPLEMENTOS;17.833.817/0002-24;21228790167;11/03/2015 09:56
37;BRUNO SADAO TADOKORO;15468378;ROSANGELA VIEIRA DE MELO 07308328643;;F;R. CRISTOVAO COLOMBO;15;CIDADE NOBRE;35162363;IPATINGA;MG;1;CONNECTION SUPLEMENTOS;15.468.378/0001-91;ISENTO;30/11/2016 15:40
37;BRUNO SADAO TADOKORO;23471614;ROSELLE ABEID HABIB 86656473768;;F;RUA BARÃO DE MESQUITA;853;TIJUCA;20540004;RIO DE JANEIRO;RJ;1;ROSELLE ABEID HABIB 86656473768;23.471.614/0001-57;ISENTO;06/11/2015 10:57
37;BRUNO SADAO TADOKORO;15454005;RSC REPRESENTAÇÃO COMERCIAL LTDA;;F;RUA REAL GRANDEZA;38;BOTA FOGO;22281034;RIO DE JANEIRO;RJ;1;RSC REPRESENTAÇÃO COM LTDA;15.454.005/0001-61;ISENTO;24/11/2014 16:40
37;BRUNO SADAO TADOKORO;20041301;RT SUPLEMENTOS NUTRICIONAIS LTDA ME;;F;R. JOAO PINHEIRO;599;ESPLANADA;35020270;GOVERNADOR VALADARES;MG;1;NUTRICENTER;20.041.301/0001-70;23395510026;18/12/2014 14:01
37;BRUNO SADAO TADOKORO;15147426;SAKAI ZARONI COMERCIO VAREJISTA LTDA;999999;F;RUA DOUTOR AMERICO DE OLIVEIRA,637,;637;VARGINHA;37501049;ITAJUBA;MG;1;RS SPORTS NUTRITION;15.147.426/0001-40;19250270046;24/09/2014 19:02
37;BRUNO SADAO TADOKORO;18141709;SCOT ACADEMIA LTDA ME;;F;DEPUTADO CARLOS LUZ;8;CENTRO;37410000;TRES CORACOES;MG;2;SCOT SUPLEMENTOS;18.141.709/0002-53;21511710128;18/04/2016 11:10
37;BRUNO SADAO TADOKORO;23835267;SHUP´S SORVETES NATURAIS LTDA ME;;F;RUA JOSE DA COSTA PAIVA;69;SÃO JOÃO;37550000;POUSO ALEGRE;MG;1;SHUP´S SORVETES;23.835.267/0001-02;5,25474E+12;17/11/2015 11:42
37;BRUNO SADAO TADOKORO;21394419;SIMONE LINA MIRANDA 07163086652;;F;R. GRANADA;166;BETHANIA;35164057;IPATINGA;MG;1;FORCATOTAL;21.394.419/0001-45;24646440024;09/02/2015 12:07
37;BRUNO SADAO TADOKORO;9644784;SLD NUTRIÇÃO ESPORTIVA LTDA ME;;F;RUA SANTANA;244;CENTRO;37200000;LAVRAS;MG;1;SLD SUPLEMENTOS- LAVRAS;9.644.784/0001-65;10755570081;28/02/2015 19:24
37;BRUNO SADAO TADOKORO;11284558;SPORT CLUB FITNESS EIRELI ME;;F;AV. MACAPA;340;VENEZA;35164253;IPATINGA;MG;1;CENTER SPORT CLUB;11.284.558/0001-62;14822110095;07/04/2016 11:45
37;BRUNO SADAO TADOKORO;19329683;SPORT VITA PRODUTOS NUTRICIONAIS LTDA ME;;F;AV.PRESIDENTE KENNEDY;425;CENTRO;24445045;SÃO GONÇALO;RJ;1;PORT VERDE SÃO GONÇALO;19.329.683/0001-53;86606615;19/12/2016 15:18
37;BRUNO SADAO TADOKORO;19329683;SPORT VITA PRODUTOS NUTRICIONAIS LTDA ME;;F;AV. RUI BARBOSA;87;S.FRANCISCO;24360440;NITEROI;RJ;4;SPORT VITA SÃO FRANCISCO;19.329.683/0004-04;86730685;19/12/2016 15:18
37;BRUNO SADAO TADOKORO;23699508;SPORTER COMERCIO DE ALIMENTOS EIRELI ME;;F;R. ANTONIO ALVES PEREIRA;88;CENTRO;38400104;UBERLANDIA;MG;2;ATACADAO SUPLEMENTOS;23.699.508/0002-06;26630770129;31/05/2017 23:15
37;BRUNO SADAO TADOKORO;7760520;STRANGE 2005 COMERCIO DE SUPL;;F;ESTRADA BARRA DA TIJUCA;3817;ITANHANGÁ;22641004;RIO DE JANEIRO;RJ;1;STRANGE SUPLEMENTOS;7.760.520/0001-41;78050373;13/05/2015 16:22
37;BRUNO SADAO TADOKORO;21994051;SUPERFOODS ALIMENTOS FUNCIONAIS E SUPLEMENTOS EIR;6143;F;R. BERNARDO GUIMARAES;1903;LOURDES;30140082;BELO HORIZONTE;MG;1;SUPERFOODS ALIMENTOS FUNCIONAIS E SUPLE;21.994.051/0001-56;25199990055;11/06/2015 15:39
37;BRUNO SADAO TADOKORO;21316414;SUPLEMENTAR EXTRA NUTRIÇÃO E FITNESS LTDA ME;;F;AV CRISTIANO MACHADO;4000;UNIÃO;31160900;BELO HORIZONTE;MG;1;SUPLEMENTAR NUTRIÇÃO E FITNESS;21.316.414/0001-02;24572880077;20/12/2016 16:43
37;BRUNO SADAO TADOKORO;22802825;SUPLEMENTOS COSTA DINIZ-ME;;F;R. ANTONIO BERNARDINO MUNIZ;149;CENTRO;32040630;CONTAGEM;MG;1;DIET FIT;22.802.825/0001-62;25879550044;31/03/2016 20:49
37;BRUNO SADAO TADOKORO;27999053;SUPPLE MINAS DISTRIBUIDORA DE SUPLEMENTOS ALIMENTA;;F;R. SYLVIO MENICUCCI;875;CASTELO;30840480;BELO HORIZONTE;MG;1;BS DISTRIBUIDORA DE SUPLEMENTOS;27.999.053/0001-14;29885880089;06/07/2017 18:21
37;BRUNO SADAO TADOKORO;20507634;TALLES DE OLIVEIRA MONTES DA SILVA EPP;;F;RUA ALBERTO FERRAZ;568;SÃO JOÃO;37550000;POUSO ALEGRE;MG;1;BIG SUPLEMENTOS;20.507.634/0001-42;23832920080;27/02/2015 11:02
37;BRUNO SADAO TADOKORO;21863227;TAMARA CRISTIANO GOBBI DE CASTRO;;F;AV. FRANCISCO SÁ;787;PRADO;30441145;BELO HORIZONTE;MG;1;RCNUTRI;21.863.227/0001-30;002508720.00-87;31/10/2015 12:44
37;BRUNO SADAO TADOKORO;265177218;TATIANA TADOKORO;;F;RUA PRESIDENTE ARTUR BERNARDES;266;JD SAO CARLOS;37130000;ALFENAS;MG;60;TATIANA TADOKORO;. 26.517/7218-60;ISENTO;23/07/2015 15:01
37;BRUNO SADAO TADOKORO;95874556;TAYSSO ORLANDO DE PAIVA;;F;TR. LOPES BAHIA;72;CENTRO;36300066;SAO JOAO DEL REI;MG;6;TAYSSO ORLANDO DE PAIVA;.  9.587/4556-06;ISENTO;07/04/2016 11:54
37;BRUNO SADAO TADOKORO;24840080;THAMIRES SANTOS LOURENÇO;;F;AV. LONDRINA;1175;VENEZA 2;35164291;IPATINGA;MG;1;FOCO NUTRIÇÃO ESPORTIVA;24.840.080/0001-51;27635940074;08/06/2016 17:11
37;BRUNO SADAO TADOKORO;301254818;THIAGO KEIJI TADOKORO;;F;R. MARIO MENDES CAMPOS;65;MANACAS;30840360;BELO HORIZONTE;MG;10;THIAGO KEIJI TADOKORO;. 30.125/4818-10;ISENTO;14/10/2015 15:08
37;BRUNO SADAO TADOKORO;19231295;THIAGO KEIJI TADOKORO & CIA LTDA - ME;;F;R BENEDITO RODOLFO PEREIRA;45;MARIA FRANCO;37550000;POUSO ALEGRE;MG;1;THIAGO KEIJI TADOKORO;19.231.295/0001-35;ISENTO;22/12/2015 21:56
37;BRUNO SADAO TADOKORO;11138481;TIAGO TRIBSTE DA COSTA ME;;F;R. MIGUEL BRAGA;204;BOA VISTA;37505030;ITAJUBA;MG;1;BF SUPLEMENTOS;11.138.481/0001-12;14000430050;08/04/2016 14:27
37;BRUNO SADAO TADOKORO;6114959;VELOSO LTDA;;F;PRAÇA DOUTOR JOÃO NOGUEIRA DE RESENDE;12;CENTRO;36415000;CONGONHAS;MG;1;FORMA FISICA ACADEMIA;6.114.959/0001-34;24933400024;15/06/2015 16:24
37;BRUNO SADAO TADOKORO;18203461;VIPSHOWROOM EIRELI;;F;R. CORAÇAO DE JESUS;91;BARREIRO;30640610;BELO HORIZONTE;MG;1;VIPSHOWROOM EIRELI;18.203.461/0001-27;21571110046;26/03/2015 09:54
37;BRUNO SADAO TADOKORO;972910806;VIRGINIA PEREIRA ALVES;;F;RUA DEPUTADO CARLOS LUZ;234;DISTRITO INDUSTRIAL;37410000;TRES CORACOES;MG;49;;. 97.291/0806-49;ISENTO;31/10/2015 21:19
37;BRUNO SADAO TADOKORO;9474301;VISTA ALEGRE COMERCIO DE PRODUTOS NATURAIS LTDA EP;10018;F;AV BRAS DE PINA,2820,LOJA A;2820;VISTA ALEGRE;21235605;RIO DE JANEIRO;RJ;1;MUNDO VERDE VISTA ALEGRE;9.474.301/0001-21;78489375;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;21489200;VITA GRAOS COMERCIO DE SUPLEMENTOS ALIMENTARES;;F;R. MANOEL GUEDES SANTOS;20 LJ;VENDA NOVA;31610010;BELO HORIZONTE;MG;1;SHOPPING DO SUPLEMENTOS;21.489.200/0001-20;24736010010;23/10/2015 09:52
37;BRUNO SADAO TADOKORO;5104003;W M SANTOS - NUTRICAO ESPORTIVA - EPP;999999;F;AVENIDA AUGUSTO DE LIMA,744,LOJA 80 SC/P;744;CENTRO;30190001;BELO HORIZONTE;MG;1;W M SANTOS - NUTRICAO ESPORTIVA - EPP;5.104.003/0001-99;6,21798E+11;24/09/2014 19:02
37;BRUNO SADAO TADOKORO;22597530;W P SILVA PRODUTOS NATURAIS E SUPLEMENTOS;;F;R. GRACILIANO RAMOS;439;CIDADE NOBRE;35162373;IPATINGA;MG;1;SER NATURAL;22.597.530/0001-00;25702340035;30/09/2016 15:00
37;BRUNO SADAO TADOKORO;23095014;WED PRODUTOS ALIMENTICIOS LTDA EPP;;F;AVENIDA AUGUSTO DE LIMA;744;CENTRO;30190922;BELO HORIZONTE;MG;3;PONTO DO ATLETA;23.095.014/0003-01;26126830270;29/07/2016 14:38
37;BRUNO SADAO TADOKORO;27592963;WEST LIFE PRODUTOS NATURAIS LTDA;5544;F;R AUGUSTO VASCONCELOS;99;CAMPO GRANDE;23050340;RIO DE JANEIRO;RJ;1;WEST LIFE PRODUTOS NATURAIS LTDA;27.592.963/0001-88;81264716;24/09/2014 19:01
37;BRUNO SADAO TADOKORO;19425405;ZEBRAL & MARTINS COMRCIAL VAREJISTA DE SUPL ALIM L;;F;PRACA TIRADENTES;75;SANTA MATILDE;36400000;CONSELHEIRO LAFAIETE;MG;1;CIA ATLETA;19.425.405/0001-08;22795830078;07/04/2016 11:58
39;ADRIANA CHAZAN;7416010;3MM MAGAZINE EIRELI ME;;F;AV. JABAQUARA;625;MIRANDOPOLIS;4045001;SAO PAULO;SP;1;HOT BODY (LOJA FISICA);7.416.010/0001-51;1,17105E+11;11/11/2014 16:02
39;ADRIANA CHAZAN;103748978;ADRIANA CHAZAN;;F;AL. TIETE;276;CERQUEIRA CESAR;1417020;SAO PAULO;SP;8;;. 10.374/8978-08;ISENTO;20/02/2015 11:25
39;ADRIANA CHAZAN;283439418;ALEXANDRE RODRIGUES MONÇÃO;;F;R. SENA MADUREIRA;192;V. CLEMENTINO;4021050;SAO PAULO;SP;2;ALEXANDRE RODRIGUES MONÇÃO;. 28.343/9418-02;ISENTO;16/11/2015 08:43
39;ADRIANA CHAZAN;12388703;ALINE AMOROSO ESPORTES - ME;13454;F;RUA DOMINGOS AGOSTIN,91,LOJA T - 33 - PI;91;CIDADE MAE DO CEU;3306010;SAO PAULO;SP;1;CORPO E VIDA SHOPPING METRO TATUAPE;12.388.703/0001-18;1,47399E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;12388703;ALINE AMOROSO ESPORTES - ME;;F;AV. INDUSTRIAL 600 LOJA 103;600;JD.;9080500;SANTO ANDRE;SP;2;CORPO E VIDA GRAND PLAZA SHOPPING;12.388.703/0002-07;6,26569E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;28323318;AN SUPLEMENTOS ALIMENTICIOS -EPP;;F;R. ATILIO INOCENTI;870;V. NOVA CONCEIÇÃO;4538002;SAO PAULO;SP;1;FLEX NUTRITION VNC;28.323.318/0001-22;1,18357E+11;30/08/2017 16:07
39;ADRIANA CHAZAN;20163133;ANDRE LUIZ ALVAREZ 43554375829;;F;R. VERGUEIRO;6352;V. FIRMIANO PINTO;4272100;SAO PAULO;SP;1;DAYTONA FITNESS;20.163.133/0001-96;1,43474E+11;26/02/2016 17:44
39;ADRIANA CHAZAN;22576173;ANTONIO MAGNO OLIVEIRA DOS SANTOS;;F;AV. JABAQUARA;187;MIRANDOPOLIS;4045000;SAO PAULO;SP;1;RBF SPORT NUTRTITION;22.576.173/0001-95;1,44651E+11;30/01/2016 15:26
39;ADRIANA CHAZAN;14042310;APARECIDA P. C. AMOROSO ESPORTES ME;15353;F;ALAMEDA TERRACOTA,545,LOJA S/09;545;CERAMICA;9531190;SAO CAETANO DO SUL;SP;1;CORPO E VIDA PARK SHOPPING SAO CAETANO;14.042.310/0001-83;6,3617E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;14042310;APARECIDA P. C. AMOROSO ESPORTES ME;18637;F;RUA CAPITAO PACHECO E CHAVES,313,PISO L2;313;VILA PRUDENTE;3126000;SAO PAULO;SP;2;APARECIDA P. C. AMOROSO ESPORTES ME;14.042.310/0002-64;1,42191E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;16969419;AUGUSTO MARQUES CASIMIRO 08654122862;18589;F;AV. LEONARDO DA VINCI;1063;V. GUARANI;4313000;SAO PAULO;SP;1;AUGUSTO MARQUES CASIMIRO 08654122862;16.969.419/0001-96;1,45693E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;2952191;BAZAR 18 COMERCIO DE SUPLEMENTOS LTDA;4809;F;AV. JUSCELINO KUBITSCHEK;1148;V. NOVA CONCEIÇÃO;4543010;SAO PAULO;SP;1;H9;2.952.191/0001-17;1,15549E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;23160155;BODYGO SUPLEMENTOS EIRELI;;F;R. CANARIO;674;INDIANÓPOLIS;4521003;SAO PAULO;SP;1;BODYGO;23.160.155/0001-90;1,44956E+11;11/09/2015 17:49
39;ADRIANA CHAZAN;21052283;BRUTAL MASSA COMERCIO DE SUPLEMENTOS ON-LINE LTDA;;F;AV. GUPE;10767;JD. BELVAL;6422120;BARUERI;SP;2;BRUTAL MASSA COMERCIO DE SUPLEMENTOS ON-;21.052.283/0002-76;2,06403E+11;22/12/2015 21:23
39;ADRIANA CHAZAN;21301777;C V BIS COMERCIO DE ALIMENTOS EIRELI EPP;;F;R. REGO BARROS;123;V. CONGONHAS;4612040;SAO PAULO;SP;1;KEEP LIGHT EQUILIBRIO E SABOR;21.301.777/0001-66;1,45997E+11;06/10/2015 14:33
39;ADRIANA CHAZAN;20480840;C.P SARDEIRO SUPLEMENTOS -ME;;F;R. JOSE NEVES;579;V. SÃO PAULO;4650141;SAO PAULO;SP;1;MONSTRÃO SUPLEMENTOS;20.480.840/0001-06;1,4364E+11;25/08/2016 19:26
39;ADRIANA CHAZAN;15417093;CAFE MONTANHISTA LTDA -ME;;F;R. JOAQUIM FLORIANO;887;ITAIM BIBI;4534013;SAO PAULO;SP;1;CAFE MONTANHISTA LTDA -ME;15.417.093/0001-21;1,45204E+11;20/07/2017 15:24
39;ADRIANA CHAZAN;10367360;CARLOS EDUARDO DA CUNHA GODOY SUPLEMENTOS ME;;F;R. ISABEL DIAS;89;MOOCA;3119030;SAO PAULO;SP;1;KING;10.367.360/0001-80;1,48315E+11;31/03/2015 17:23
39;ADRIANA CHAZAN;23148429;CARLOS HENRIQUE COHENCA SUPLEMENTOS ME;;F;R. AMADOR BUENO;229;SANTO AMARO;4752005;SAO PAULO;SP;1;NOW NUTRIÇÃO ESPORTIVA;23.148.429/0001-26;1,4495E+11;18/03/2016 16:43
39;ADRIANA CHAZAN;17583595;CAYO LEITE NUNES;;F;R. AUREA BATISTA DOS SANTOS;208;V. MORSE;5623000;SAO PAULO;SP;1;LIFE NUTRA SUPLEMENTOS;17.583.595/0001-58;1,42109E+11;15/11/2015 13:26
39;ADRIANA CHAZAN;5401927;CHAY ARTIGOS E ACESSORIOS ESPORTIVOS LTDA ME;;F;AV. JUSCELINO KUBITSCHEK;825;V. NOVA CONCEIÇÃO;4543010;SAO PAULO;SP;1;BAZAR 18- CHAY;5.401.927/0001-57;1,16521E+11;31/03/2015 22:52
39;ADRIANA CHAZAN;22648999;CICERO WELLAMY ARAULO;;F;R. IRATINGA;625;PARAISOPOLIS;5665000;SAO PAULO;SP;1;OVERALL SPORTS NUTRITION;22.648.999/0001-12;1,44688E+11;03/09/2015 17:21
39;ADRIANA CHAZAN;5365659;COMERCIAL ULTRASUPLEMENTOS LTDA;6539;F;AV JABAQUARA,1560,;1560;SAUDE;4046300;SAO PAULO;SP;1;COMERCIAL ULTRASUPLEMENTOS LTDA;5.365.659/0001-65;1,16531E+11;24/09/2014 19:01
39;ADRIANA CHAZAN;13590918;CORPO E SAUDE SUPLEMENTOS ALIMENTARES LTDA;999999;F;RUA BOM PASTOR,1701,;1701;IPIRANGA;4203052;SAO PAULO;SP;1;BODY E HEALTH;13.590.918/0001-80;1,46022E+11;24/09/2014 19:02
39;ADRIANA CHAZAN;14244657;DESCOLADO COMUNICACAO VISUAL LTDA;;F;R. PEREIRA ESTEFANO;32;V. DA SAUDE;4144070;SAO PAULO;SP;1;BRADO NUTRICAO ESPORTIVA;14.244.657/0001-09;1,46464E+11;26/02/2016 10:36
39;ADRIANA CHAZAN;18314569;DION FERNANDO  OLIVEIRA;;F;R. QUINTA DE SAO FRANCISCO;120;JD. BEATRIZ;4835310;SAO PAULO;SP;1;ENERGIA SUPLEMENTOS;18.314.569/0001-97;1,42497E+11;22/10/2016 17:21
